total_time,inference_time,memcpy_h2d_time,memcpy_d2h_time
0.003580768941901624,0.0021112699760124087,0.00027991202659904957,1.819198951125145e-05
0.003364382078871131,0.0020924380514770746,0.00027810106985270977,1.7255079001188278e-05
0.003190206945873797,0.0020804189844056964,0.00024734996259212494,1.962995156645775e-05
0.0037027649814262986,0.002117919037118554,0.0003457639832049608,1.739407889544964e-05
0.0035678520798683167,0.002098886063322425,0.00033114594407379627,1.8598046153783798e-05
0.0034983009099960327,0.0021115250419825315,0.0002553949598222971,1.847802195698023e-05
0.0032464730320498347,0.0020736769074574113,0.00024853600189089775,1.8477090634405613e-05
0.0037209290312603116,0.002369137015193701,0.0002762499498203397,2.492195926606655e-05
0.004111514077521861,0.0023966319859027863,0.0004137300420552492,1.9078957848250866e-05
0.003848956082947552,0.002119532902725041,0.00036801991518586874,1.7683953046798706e-05
0.003487190930172801,0.002111117006279528,0.00026032794266939163,1.884100493043661e-05
0.003248977940529585,0.0020917659858241677,0.00027181394398212433,1.6614096239209175e-05
0.0036064470186829567,0.0021199201000854373,0.0003350259503349662,1.903704833239317e-05
0.0036507409531623125,0.0020961930276826024,0.00033345597330480814,1.7546000890433788e-05
0.0034131979336962104,0.002108663087710738,0.00027872598730027676,1.8123071640729904e-05
0.0031469700625166297,0.002076523029245436,0.0002668979577720165,1.782097388058901e-05
0.0031884140335023403,0.0020729140378534794,0.0002494039945304394,1.7091049812734127e-05
0.003916084999218583,0.002370001981034875,0.0003622060175985098,1.9739964045584202e-05
0.0036805400159209967,0.002120730932801962,0.0003373910440132022,1.8532038666307926e-05
0.003420018940232694,0.0021229248959571123,0.00026371004059910774,1.8205959349870682e-05
0.003220099024474621,0.002084642997942865,0.0002456780057400465,1.638103276491165e-05
0.003524336963891983,0.002117521013133228,0.0003534939605742693,1.7973012290894985e-05
0.003946954035200179,0.0024036180693656206,0.0003403429873287678,2.1863961592316628e-05
0.003829004941508174,0.002121543977409601,0.0003649479476734996,1.9252998754382133e-05
0.0035444539971649647,0.0021171190310269594,0.00028332904912531376,1.756299752742052e-05
0.0035781109472736716,0.002110406057909131,0.0002618540311232209,1.6060075722634792e-05
0.004437569063156843,0.002752206986770034,0.0003967159427702427,2.0946958102285862e-05
0.003671968006528914,0.0020990020129829645,0.00035960995592176914,1.8615974113345146e-05
0.0032654620008543134,0.0020799769554287195,0.00027637300081551075,1.7811893485486507e-05
0.0034909809473901987,0.00211196206510067,0.00025968998670578003,1.7093028873205185e-05
0.0037264740094542503,0.0023733340203762054,0.00028469995595514774,1.9422033801674843e-05
0.0038557059597223997,0.0023733070120215416,0.0003413400845602155,1.8595950677990913e-05
0.00347077997867018,0.0020906159188598394,0.0003467579372227192,1.783797051757574e-05
0.0033812629990279675,0.00208979903254658,0.00025804899632930756,1.6464036889374256e-05
0.003472238895483315,0.0021058199927210808,0.00026855093892663717,1.6766018234193325e-05
0.004195733927190304,0.002469587023369968,0.0003971789265051484,2.1058018319308758e-05
0.0037301749689504504,0.002122084959410131,0.0003792019560933113,1.743203029036522e-05
0.0034585659159347415,0.002101377001963556,0.00025572197046130896,1.7273006960749626e-05
0.0034343249863013625,0.0021136660361662507,0.00028337305411696434,1.851702108979225e-05
0.0034131399588659406,0.0021073889220133424,0.0002525630407035351,1.819501630961895e-05
0.003940679947845638,0.002388747059740126,0.0003432199591770768,1.8470920622348785e-05
0.0036258159670978785,0.002119840937666595,0.0003589070402085781,1.700397115200758e-05
0.003491687006317079,0.0021120969904586673,0.0002529909834265709,1.717102713882923e-05
0.0033109189243987203,0.0020910491002723575,0.00026696501299738884,1.7093028873205185e-05
0.0038688090862706304,0.0025228250306099653,0.0002548560732975602,1.8703052774071693e-05
0.003291042987257242,0.002091294969432056,0.000340496888384223,1.6632024198770523e-05
0.0037096909945830703,0.0021311689633876085,0.00035957200452685356,1.737999264150858e-05
0.003200534963980317,0.0020828089909628034,0.0002763010561466217,1.7976039089262486e-05
0.003519407007843256,0.0021139360032975674,0.0002664179774001241,1.6934005543589592e-05
0.0036548449425026774,0.0023678700672462583,0.0004379519959911704,2.1885032765567303e-05
0.003939485992304981,0.002128243097104132,0.000474574975669384,1.9970000721514225e-05
0.0033782559912651777,0.0020942159462720156,0.00032157497480511665,1.958699431270361e-05
0.0034361620200797915,0.0020952740451321006,0.00026760995388031006,1.852691639214754e-05
0.0034791260259225965,0.00211184099316597,0.0002580980071797967,1.8558930605649948e-05
